Title,Price,Price/M2,AreaM2,Topology,Bedrooms,Condition,Location,AgencyName,ListingID,ImageURL,DetailsPage
Apartamento T1 em Aveiro,169 400 €,2 528 €/m²,67 m²,T1,2,Em construção,"Esgueira, Aveiro",Kasario Lunar - Mediação Imobiliária Lda,15654705,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6InNoeWdoemg4b21kLUVDT1NZU1RFTSIsInciOlt7ImZuIjoiNGphZnBsOWgzZmd0LUFQVCIsInMiOiIxNCIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.uudiFwcKqICbwAPpWIVQvndrihWiZHAgY-9mpWccsa0/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-em-aveiro-ID13Gwf.html
Apartamento - 76 m² - T1,169 400 €,2 229 €/m²,76 m²,T1,2,Novo,"Esgueira, Aveiro",IAD Portugal,15724979,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6InkyOHk4N3hnajFwczEtRUNPU1lTVEVNIiwidyI6W3siZm4iOiI0amFmcGw5aDNmZ3QtQVBUIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.429FymGgxEqKfXOnbNGHN2YoGKiZd2-Sm1eJQeQlH20/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-76-m-t1-ID13YMH.html
"Apartamento T1 Venda em Glória e Vera Cruz,Aveiro",169 400 €,2 528 €/m²,67 m²,T1,2,Em construção,"Glória e Vera Cruz, Aveiro",Predibox,15937721,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6IjdxZmNtcXUydTU3LUVDT1NZU1RFTSIsInciOlt7ImZuIjoiNGphZnBsOWgzZmd0LUFQVCIsInMiOiIxNCIsInAiOiIxMCwtMTAiLCJhIjoiMCJ9XX0.HPyF4C8HO2Ph_b5VWofG3U9C1XiEbrpufse6koUUJpQ/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-venda-em-gloria-e-vera-cruz-aveiro-ID14S81.html
"Apartamento T1 Venda em Glória e Vera Cruz,Aveiro",169 400 €,2 528 €/m²,67 m²,T1,1,Em construção,"Glória e Vera Cruz, Aveiro",Gafinvest,15735833,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6IjBoZmEza3QzcWQ4cjMtRUNPU1lTVEVNIiwidyI6W3siZm4iOiI0amFmcGw5aDNmZ3QtQVBUIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.0f48SjxXFSoY44NMelZBUHSsSoLQI33-ESMt70riY7w/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-venda-em-gloria-e-vera-cruz-aveiro-ID141BL.html
"Apartamento T1 Venda em Glória e Vera Cruz,Aveiro",169 400 €,2 528 €/m²,67 m²,T1,,Em construção,"Glória e Vera Cruz, Aveiro",Villè | Real Estate,15641601,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImhyYnVwYjl3MHZqZzItRUNPU1lTVEVNIiwidyI6W3siZm4iOiI0amFmcGw5aDNmZ3QtQVBUIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.fNHeRJ-P9qrCWIPI-3GFzRDwBK_dZjnoK2pkz9vs7Kc/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-venda-em-gloria-e-vera-cruz-aveiro-ID13D5T.html
Apartamento T1 Novo em Aveiro,169 400 €,2 526 €/m²,"67,05 m²",T1,2,Em construção,"Glória e Vera Cruz, Aveiro",NC Real Estate,15704727,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6InlqcHIxd3l5OWd0eC1FQ09TWVNURU0iLCJ3IjpbeyJmbiI6IjRqYWZwbDloM2ZndC1BUFQiLCJzIjoiMTQiLCJwIjoiMTAsLTEwIiwiYSI6IjAifV19.UGkscZAb2FMtlfp6rl70XkHzC_dY-r13Mm2WBSivqko/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-novo-em-aveiro-ID13Tv3.html
"Apartamento T1 Venda em Glória e Vera Cruz,Aveiro",169 400 €,2 528 €/m²,67 m²,T1,1,Em construção,"Glória e Vera Cruz, Aveiro",Gafinvest,15735951,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6IjRrejBvb3k0M2JxYzItRUNPU1lTVEVNIiwidyI6W3siZm4iOiI0amFmcGw5aDNmZ3QtQVBUIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.CsXNg4QiMvp12jWXAO3Zr-wwcTUrARajXaTCntFDy6o/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-venda-em-gloria-e-vera-cruz-aveiro-ID141DF.html
Apartamento T1 Novo em Construção Venda Aveiro Vera Cruz,169 400 €,2 528 €/m²,67 m²,T1,2,Em construção,"Glória e Vera Cruz, Aveiro","Imobiria - Soc Med Imob, Unipessoal Lda.",15712981,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6IjM5a2FydWt2NGF5MzItRUNPU1lTVEVNIiwidyI6W3siZm4iOiI0amFmcGw5aDNmZ3QtQVBUIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.efcSV0TOF94AiruUjJ-NjypN8SE6EcdU5wqUxEUIsXc/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-novo-em-construcao-venda-aveiro-vera-cruz-ID13WFb.html
Apartamento T1 - Centro de Aveiro,169 400 €,2 526 €/m²,"67,05 m²",T1,2,Em construção,"Esgueira, Aveiro",PREDIMED PORTUGAL,15773351,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImxzZmE5N3VibGVhYzMtRUNPU1lTVEVNIiwidyI6W3siZm4iOiI0amFmcGw5aDNmZ3QtQVBUIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.I1XNvihfbOPFdYMO6TeWtSpXVbyxoL_xG1BloPjMvsA/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-centro-de-aveiro-ID14bmT.html
Apartamento T1 Novo Aveiro,169 400 €,2 528 €/m²,67 m²,T1,,Em construção,"Glória e Vera Cruz, Aveiro",Casaveiro Imobiliária,15651898,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImhvdWt2MjNub2l2ZTEtRUNPU1lTVEVNIiwidyI6W3siZm4iOiI0amFmcGw5aDNmZ3QtQVBUIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.GOV62lj4A60X201CRknd-ECTICjD7eD3xrjNU8Teenw/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-novo-aveiro-ID13FLY.html
"Apartamento T1 Venda em Glória e Vera Cruz,Aveiro",169 400 €,2 526 €/m²,"67,05 m²",T1,2,Em construção,"Glória e Vera Cruz, Aveiro",Artte Consultores,15815013,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImJuNnIwYjRqazh2NS1FQ09TWVNURU0iLCJ3IjpbeyJmbiI6IjRqYWZwbDloM2ZndC1BUFQiLCJzIjoiMTQiLCJwIjoiMTAsLTEwIiwiYSI6IjAifV19.D0oSijdP6aIMjZJWmcqGX-b8SojWEWFumAU7IyGgXvk/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-venda-em-gloria-e-vera-cruz-aveiro-ID14mcR.html
"Apartamento T1 Venda em Glória e Vera Cruz,Aveiro",169 400 €,2 526 €/m²,"67,05 m²",T1,2,Em construção,"Glória e Vera Cruz, Aveiro",Artte Consultores,15815010,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6IjExc216MHc0NHJvMjEtRUNPU1lTVEVNIiwidyI6W3siZm4iOiI0amFmcGw5aDNmZ3QtQVBUIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.1OvaEQUXKxEhm6VnpNGG5DeC1gKifyCIbDO6JzgxqSs/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-venda-em-gloria-e-vera-cruz-aveiro-ID14mcO.html
"Apartamento T1 Venda em Glória e Vera Cruz,Aveiro",169 400 €,3 022 €/m²,"56,06 m²",T1,1,Em construção,"Glória e Vera Cruz, Aveiro",UNU i9,15662494,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6InE1bmJoYW5sanJlai1FQ09TWVNURU0iLCJ3IjpbeyJmbiI6IjRqYWZwbDloM2ZndC1BUFQiLCJzIjoiMTQiLCJwIjoiMTAsLTEwIiwiYSI6IjAifV19.Qe7bDO3dxuE4-rDLv0jCCMouoMgJ-aliSnfMb0Oif1Q/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-venda-em-gloria-e-vera-cruz-aveiro-ID13IvS.html
Apartamento T1 novo à venda em Forca-Vouga Aveiro,169 400 €,2 528 €/m²,67 m²,T1,,Novo,"Cacia, Aveiro",Metroinveste,15902663,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6Imd6aXMzeXk0amt6aC1FQ09TWVNURU0iLCJ3IjpbeyJmbiI6IjRqYWZwbDloM2ZndC1BUFQiLCJzIjoiMTQiLCJwIjoiMTAsLTEwIiwiYSI6IjAifV19.eYj01JqzfLUOaDYOBQJntPpvvK-XTrYuFEErVgpNIFA/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-novo-a-venda-em-forca-vouga-aveiro-ID14J0z.html
"Apartamento T1 Venda em Glória e Vera Cruz,Aveiro",169 400 €,3 022 €/m²,"56,06 m²",T1,1,Em construção,"Glória e Vera Cruz, Aveiro",UNU i9,15662493,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6IjBpcjdwcDlmd2c5cDItRUNPU1lTVEVNIiwidyI6W3siZm4iOiI0amFmcGw5aDNmZ3QtQVBUIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.8FcWXNoVfIManJqZGLITTDe5t0RHkHun7BsHVuqXptQ/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-venda-em-gloria-e-vera-cruz-aveiro-ID13IvR.html
Apartamento T1 Aveiro,167 500 €,3 160 €/m²,53 m²,T1,1,Em construção,"Largo Estação, Cacia, Aveiro",Civilria,15855123,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImFvcGw4MHE2cnZyMTEtRUNPU1lTVEVNIiwidyI6W3siZm4iOiI0amFmcGw5aDNmZ3QtQVBUIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.scdeozMCSjT2yeOIVNQSs7lkWDe-csiLMGhVTKij4XQ/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-aveiro-ID14vDN.html
Apartamento T1 - Aveiro centro,167 500 €,2 792 €/m²,60 m²,T1,,Em construção,"Glória e Vera Cruz, Aveiro",Domustag,15888787,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6IjQyaHJxeDB6aTE2YjItRUNPU1lTVEVNIiwidyI6W3siZm4iOiI0amFmcGw5aDNmZ3QtQVBUIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.o-jTYjOdQCc7XyemHDmuD5_VF3alZD-VQNMnhWnUnx8/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-aveiro-centro-ID14FoL.html
Apartamento T1 Aveiro centro,167 500 €,3 160 €/m²,53 m²,T1,1,Novo,"Glória e Vera Cruz, Aveiro",SPS,15936693,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6Im92bzl4NXc5bHZhYS1FQ09TWVNURU0iLCJ3IjpbeyJmbiI6IjRqYWZwbDloM2ZndC1BUFQiLCJzIjoiMTQiLCJwIjoiMTAsLTEwIiwiYSI6IjAifV19.5NX0yVh7qt2jVPp3BLHwQqoIixAHa7i3diAkL7cR_c4/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-aveiro-centro-ID14RRr.html
Apartamento T1 Aveiro centro,167 500 €,3 160 €/m²,53 m²,T1,1,Novo,"Glória e Vera Cruz, Aveiro",SPS,15936657,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6InMyOHJzNTh4NG16OTEtRUNPU1lTVEVNIiwidyI6W3siZm4iOiI0amFmcGw5aDNmZ3QtQVBUIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.utNPG4Ci0XLT6Xsb6ZrIK5EGs6DorHoBYZ9s7JfFN7I/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-aveiro-centro-ID14RQR.html
"Apartamento T1 Venda em Glória e Vera Cruz,Aveiro",167 500 €,3 988 €/m²,42 m²,T1,1,Novo,"Glória e Vera Cruz, Aveiro",Predibox,15222982,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6IjB3ZHdieTBua2w2dTEtRUNPU1lTVEVNIiwidyI6W3siZm4iOiI0amFmcGw5aDNmZ3QtQVBUIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.8Evthyu4jS8Z8IzVBsB5ACrXcWgGjiW4wv3Vul3Tt3c/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-venda-em-gloria-e-vera-cruz-aveiro-ID11SbY.html
Apartamento T1 novo - totalmente equipado e mobilado - co...,165 000 €,3 000 €/m²,55 m²,T1,1,Novo,"Glória e Vera Cruz, Aveiro",Arcada Imobiliária - Bairro do Liceu,15876840,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6IndiNXVqbmw4amRzbzItRUNPU1lTVEVNIiwidyI6W3siZm4iOiI0amFmcGw5aDNmZ3QtQVBUIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.AVwEvHFROnEgskgGP4ES7GXUPz9wXmkvW3oLwZQryh8/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-novo-totalmente-equipado-e-mobilado-co-ID14Ci4.html
Apartamento T1 Aveiro centro,165 000 €,3 113 €/m²,53 m²,T1,1,Novo,"Glória e Vera Cruz, Aveiro",SPS,15936415,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6IjF5aHM3ZDBubXBxNDMtRUNPU1lTVEVNIiwidyI6W3siZm4iOiI0amFmcGw5aDNmZ3QtQVBUIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.K1Fm5EeA5sn8reeQAA3fiqVjSaMy5VbggRHt1mg5uu0/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-aveiro-centro-ID14RMX.html
T1 de Luxo no coração de Aveiro,165 000 €,3 113 €/m²,53 m²,T1,1,Em construção,"Glória e Vera Cruz, Aveiro",NextHouse,15977685,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6Ijlzc21wN2Y3OGFyaTItRUNPU1lTVEVNIiwidyI6W3siZm4iOiI0amFmcGw5aDNmZ3QtQVBUIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.MetXyQcZRz1eEQn6H5XLya3lcqJyE4V_hdC6Ll7XO5Y/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/t1-de-luxo-no-coracao-de-aveiro-ID152vB.html
T1 | Centro da cidade |  Garagem,165 000 €,2 752 €/m²,"59,95 m²",T1,1,Em construção,"Glória e Vera Cruz, Aveiro",LitoralCasa,15793764,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6InBrcnlleHFwMzRpZTMtRUNPU1lTVEVNIiwidyI6W3siZm4iOiI0amFmcGw5aDNmZ3QtQVBUIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.Z1uYA1jGlx5-zx9_xNN1A0fib99YiG40nMYeco_6iQ0/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/t1-centro-da-cidade-garagem-ID14gG8.html
Apartamento T1 no Empreendimento Cozy.,165 000 €,3 396 €/m²,"48,58 m²",T1,,Novo,"Glória e Vera Cruz, Aveiro",Arcada Glicinias,15765725,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6InBuc3J3eHNwcWI5NjMtRUNPU1lTVEVNIiwidyI6W3siZm4iOiI0amFmcGw5aDNmZ3QtQVBUIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.sSasbfSTZyrxHktHe4otXmE4WVqMfCnWuGFn5l8to6k/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-no-empreendimento-cozy-ID149nT.html
Apartamento T1 novo em Esgueira,165 000 €,2 042 €/m²,"80,80 m²",T1,1,Novo,"Esgueira, Aveiro",Arcada Glicinias,15938850,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6IjM1N3FqZmR2YWhsOC1FQ09TWVNURU0iLCJ3IjpbeyJmbiI6IjRqYWZwbDloM2ZndC1BUFQiLCJzIjoiMTQiLCJwIjoiMTAsLTEwIiwiYSI6IjAifV19.xum48yKHRBS6YNj4ZrqvHs961tv89YWoEkMHEVuyVgw/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-novo-em-esgueira-ID14Sqe.html
Apartamento T1 em Aveiro,165 000 €,2 357 €/m²,70 m²,T1,1,Usado,"Glória e Vera Cruz, Aveiro",Kasario Lunar - Mediação Imobiliária Lda,15633266,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6Im4xeXpqZ2NhMmp1NjEtRUNPU1lTVEVNIiwidyI6W3siZm4iOiI0amFmcGw5aDNmZ3QtQVBUIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.a-P9OOcSS68jNyUtbbbHk_V5ViBhacMJK5Yw2ePuESg/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-em-aveiro-ID13AWs.html
Apartamento T1 em Aveiro,165 000 €,2 750 €/m²,60 m²,T1,,Em construção,"Glória e Vera Cruz, Aveiro",Kasario Lunar - Mediação Imobiliária Lda,15324409,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImJwYWJzbzFpeTl3YTItRUNPU1lTVEVNIiwidyI6W3siZm4iOiI0amFmcGw5aDNmZ3QtQVBUIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.bqCBIwhoZ1lUQS2q4BRQShDKeza_Wf1wSSZVbQWcFK4/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-em-aveiro-ID12izT.html
T1 Novo + Garagem - Aveiro Centro,165 000 €,2 558 €/m²,"64,50 m²",T1,1,Novo,"Glória e Vera Cruz, Aveiro",A CASA DA JOANA,15694302,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImM1NTQ4Z2NrbnQzdC1FQ09TWVNURU0iLCJ3IjpbeyJmbiI6IjRqYWZwbDloM2ZndC1BUFQiLCJzIjoiMTQiLCJwIjoiMTAsLTEwIiwiYSI6IjAifV19.xla2ROdn2qO-VgE9MHvzIlKV5heDyJwz8PNxhTrU3t4/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/t1-novo-garagem-aveiro-centro-ID13QNU.html
Apartamento T1,165 000 €,2 558 €/m²,"64,50 m²",T1,1,Em construção,"Glória e Vera Cruz, Aveiro",Exitcasa,15422410,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6Ind5YTc3c2VpeDQ2MzEtRUNPU1lTVEVNIiwidyI6W3siZm4iOiI0amFmcGw5aDNmZ3QtQVBUIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.eQw7-GaQSQckYmc4kRxFyRCknaBeMJYW9M2IACDcsh4/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-ID12I4y.html
Apartamento T1 C/ Lugar Garagem Venda Aveiro (Vera Cruz),165 000 €,2 412 €/m²,"68,40 m²",T1,1,Usado,"Glória e Vera Cruz, Aveiro","Imobiria - Soc Med Imob, Unipessoal Lda.",14923606,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImJzeWxvbjExeDd3YTMtRUNPU1lTVEVNIiwidyI6W3siZm4iOiI0amFmcGw5aDNmZ3QtQVBUIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.OyYWf2L0hBot80LSRzpGPyUTF5ViH4SlXemglJvFemU/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-c-lugar-garagem-venda-aveiro-vera-cruz-ID10Cjk.html
Apartamento T1 novo no centro de Esgueira,165 000 €,2 042 €/m²,"80,80 m²",T1,2,Novo,"Esgueira, Aveiro",Arcada Albergaria,15954767,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6InhjNDYzZTlvb3BwajEtRUNPU1lTVEVNIiwidyI6W3siZm4iOiI0amFmcGw5aDNmZ3QtQVBUIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.AVCBNzF7kW5PqfDxaG26dJklb3yT8fJ7ldJ-mk8tKM4/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-novo-no-centro-de-esgueira-ID14VyX.html
"Apartamento T1 Venda em Glória e Vera Cruz,Aveiro",165 000 €,3 067 €/m²,"53,79 m²",T1,1,Novo,"Glória e Vera Cruz, Aveiro",Predibox,15223107,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6IjZnMjFmNmlxdzlldDEtRUNPU1lTVEVNIiwidyI6W3siZm4iOiI0amFmcGw5aDNmZ3QtQVBUIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.oUjhKrVD3oTNCi_2CC3liJsW3DKRTemgUw3pUfh1ea4/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-venda-em-gloria-e-vera-cruz-aveiro-ID11SdZ.html
Exclusivo da Arcada Imobiliária.,165 000 €,2 042 €/m²,"80,80 m²",T1,1,Em construção,"Esgueira, Aveiro",Arcada Imobiliária Forca / Praia da Barra,15940945,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6IjFzNGR1M3BxZHlnNy1FQ09TWVNURU0iLCJ3IjpbeyJmbiI6IjRqYWZwbDloM2ZndC1BUFQiLCJzIjoiMTQiLCJwIjoiMTAsLTEwIiwiYSI6IjAifV19.OkJgmYr0b2cW1U-9o-uxnKyogUPB7ldpthqN0SU7WxQ/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/exclusivo-da-arcada-imobiliaria-ID14SY1.html
T1 Centro de Aveiro,165 000 €,2 578 €/m²,64 m²,T1,,,"Cacia, Aveiro","Medicértima -  Sociedade de Mediação Imobiliária, Lda",15374079,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6IjdoMGZkdnJmMmViOS1BUFQiLCJ3IjpbeyJmbiI6IjRqYWZwbDloM2ZndC1BUFQiLCJzIjoiMTQiLCJwIjoiMTAsLTEwIiwiYSI6IjAifV19.4OkiJAijeBzdee3rf-PgrAxXtrEKbiI1jHT1rGYp-Gk/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/t1-centro-de-aveiro-ID12ww1.html
Apartamento T1 Aveiro centro,162 500 €,2 579 €/m²,63 m²,T1,1,Novo,"Glória e Vera Cruz, Aveiro",SPS,15936676,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImdiNjRneGZmbDExMTEtRUNPU1lTVEVNIiwidyI6W3siZm4iOiI0amFmcGw5aDNmZ3QtQVBUIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.DNYd9gtJEMHhPU4aOW8_-XBJXDD1wmfeSIACYZ7m96A/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-aveiro-centro-ID14RRa.html
Apartamento T1 à venda na Forca em Aveiro,162 500 €,2 579 €/m²,63 m²,T1,1,Novo,"Cacia, Aveiro",Metroinveste,15902721,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImV3bzc5M3UzNHZjYS1FQ09TWVNURU0iLCJ3IjpbeyJmbiI6IjRqYWZwbDloM2ZndC1BUFQiLCJzIjoiMTQiLCJwIjoiMTAsLTEwIiwiYSI6IjAifV19.Pzb1HhWyHYgT8gMOvwERHZwGnrdUeircqULVbp540bs/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-a-venda-na-forca-em-aveiro-ID14J1w.html
Apartamento T1 Forca,160 000 €,2 963 €/m²,54 m²,T1,,Novo,"Glória e Vera Cruz, Aveiro",Prático Lar,15636439,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6IjRybHdtbG02NDc4cjEtRUNPU1lTVEVNIiwidyI6W3siZm4iOiI0amFmcGw5aDNmZ3QtQVBUIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.YkfD6Wm2twmQytVyYIia971J78UIp4QxiUgw0KyumzM/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-forca-ID13BKD.html
"Apartamento T1 Venda em Glória e Vera Cruz,Aveiro",160 000 €,2 623 €/m²,61 m²,T1,2,,"Glória e Vera Cruz, Aveiro",Imobiz,15344825,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6IjZxbGI0ZzNqbTJ5czEtRUNPU1lTVEVNIiwidyI6W3siZm4iOiI0amFmcGw5aDNmZ3QtQVBUIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.o5KxfBmSrrTbA1EZ7eaBeRlyH0U4IDFHmrq7vejI3p0/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-venda-em-gloria-e-vera-cruz-aveiro-ID12nTb.html
Apartamento T1 Aveiro,160 000 €,2 963 €/m²,54 m²,T1,1,Em construção,"Glória e Vera Cruz, Aveiro",SPS,15127828,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImpoN3M4amoycDFuYTEtRUNPU1lTVEVNIiwidyI6W3siZm4iOiI0amFmcGw5aDNmZ3QtQVBUIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.ejwzxhAWyQO2OsPaimlRRH7VHg61k33tlRkbqzicfAg/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-aveiro-ID11tre.html
Apartamento T1 Aveiro,160 000 €,2 573 €/m²,"62,18 m²",T1,1,Em construção,"Glória e Vera Cruz, Aveiro",SPS,15047349,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6Ijl3YTdweW1zc3hyZTItRUNPU1lTVEVNIiwidyI6W3siZm4iOiI0amFmcGw5aDNmZ3QtQVBUIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.XUwuCeB7h5nO9SA13zhL3C-n6SzxOYg6ksHTwlRpsjo/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-aveiro-ID118wb.html
